enrollment,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
6.0,731.0,6,3909,6,1,3,0,790,1,0
300.0,518.0,5,6983,3,1,3,0,30,1,0
12.0,304.0,6,2664,6,1,6,0,133,2,0
296.0,1339.0,5,3181,6,1,3,0,208,1,0
6.0,456.0,5,4417,6,1,3,0,1179,2,0
4.0,702.0,5,4032,6,1,3,0,792,2,0
26.0,1022.0,1,235,6,0,3,0,1179,1,0
34.0,1577.0,6,6295,6,1,3,1,705,0,0
11.0,578.0,3,5337,6,0,5,0,665,2,0
39.0,1645.0,3,1662,6,1,7,0,1179,0,0
9.0,518.0,6,1475,6,1,5,0,324,1,0
328.0,608.0,3,3646,6,1,3,0,1179,1,0
86.0,184.0,5,2443,6,1,3,0,514,0,0
63.0,4329.0,3,5330,6,1,6,0,331,1,0
3.0,335.0,2,3342,6,0,6,0,788,1,0
28.0,670.0,1,457,6,0,3,0,706,1,0
91.0,731.0,6,2178,6,1,6,0,1056,2,0
433.0,1827.0,4,7550,9,1,6,0,837,1,0
32.0,1369.0,4,1875,6,1,6,0,861,1,0
48.0,548.0,6,4240,6,0,3,0,794,1,0
284.0,1461.0,5,1833,6,1,8,0,91,1,0
2.0,671.0,1,5114,6,0,5,0,705,1,0
45.0,274.0,6,4516,3,1,3,0,208,4,0
26.0,1065.0,6,1850,6,1,6,0,54,2,0
960.0,1186.0,3,3209,6,1,3,0,1179,1,0
3.0,761.0,6,6362,6,1,6,0,987,1,0
135.0,2298.0,2,5412,1,1,5,0,30,4,0
1.0,700.0,5,4353,3,1,1,0,208,3,0
18.0,1033.0,5,6982,6,0,3,0,747,3,0
162.0,486.0,3,5386,6,0,3,0,208,1,0
9.0,2892.0,6,7464,6,1,6,0,837,0,0
1721.0,1492.0,5,4470,3,1,4,0,30,1,0
220.0,578.0,5,3332,6,1,3,0,30,4,0
239.0,793.0,5,3771,6,1,3,0,30,1,0
44.0,1157.0,3,4025,6,1,3,2,706,3,0
21.0,1612.0,5,1565,10,1,3,1,1179,3,0
50.0,1492.0,5,7301,8,1,6,0,286,0,0
60.0,1308.0,3,5156,6,1,6,0,68,1,0
48.0,1394.0,1,7763,6,0,3,0,1179,1,0
14.0,213.0,6,7981,5,1,6,0,1134,4,0
19.0,3360.0,2,2493,6,0,6,0,792,1,0
130.0,458.0,5,8492,3,1,3,1,1179,0,0
240.0,578.0,5,841,6,1,3,0,30,4,0
260.0,1887.0,6,2178,6,1,6,0,792,0,0
90.0,1319.0,3,4429,6,1,6,0,1077,3,0
84.0,396.0,5,7303,8,1,3,0,1179,1,0
30.0,1858.0,3,1309,6,0,4,0,706,1,0
888.0,1430.0,5,3780,6,1,3,0,849,2,0
5.0,2404.0,6,2390,6,1,6,0,1179,2,0
5.0,272.0,3,2553,6,1,3,0,30,0,0
7.0,213.0,3,6776,6,1,5,0,30,2,0
1.0,61.0,1,2425,6,0,3,0,1179,1,0
185.0,790.0,5,3763,6,0,3,0,30,1,0
121.0,851.0,6,3763,6,0,3,0,30,1,0
61.0,791.0,3,3763,6,0,3,0,30,1,0
490.0,1186.0,5,177,6,1,3,0,30,2,0
642.0,1186.0,5,1116,6,1,3,0,30,2,0
17.0,337.0,1,4139,5,0,3,0,208,1,0
51.0,336.0,6,2003,8,1,3,0,30,1,0
50.0,62.0,6,3269,6,1,7,0,175,0,0
47.0,455.0,5,1128,6,1,3,0,208,2,0
18.0,275.0,1,5811,6,1,3,2,1179,3,0
20.0,1277.0,1,7457,6,1,3,0,1179,1,0
318.0,516.0,3,3621,6,1,6,0,1179,0,0
147.0,2073.0,5,5330,6,1,3,0,533,2,0
28.0,731.0,1,2247,6,1,3,0,30,0,0
26.0,973.0,6,3763,6,1,6,0,792,0,0
35.0,517.0,6,2948,9,1,6,0,1179,1,0
6.0,457.0,3,4894,6,1,3,0,881,1,0
9.0,212.0,3,4785,1,1,3,0,208,1,0
2.0,304.0,3,4405,6,1,3,1,810,0,0
317.0,366.0,0,8772,3,1,6,0,80,2,0
120.0,1125.0,5,3621,8,1,6,0,554,3,0
41.0,1431.0,3,1238,6,1,6,1,208,0,0
41.0,122.0,1,3544,6,1,3,0,1077,2,0
81.0,761.0,3,1803,6,1,3,0,1179,0,0
265.0,790.0,5,2541,6,1,3,0,1179,4,0
41.0,912.0,3,2178,6,1,3,0,208,4,0
104.0,397.0,3,4306,6,1,3,1,68,2,0
51.0,517.0,4,1128,6,1,3,0,583,2,0
7.0,420.0,1,7026,6,1,3,0,1179,4,0
23.0,244.0,6,5971,3,1,3,0,1134,2,0
149.0,336.0,3,4405,5,1,3,0,1179,2,0
32.0,762.0,3,5112,6,1,6,1,97,1,0
12.0,519.0,2,5346,5,1,6,0,837,4,0
17.0,396.0,5,6512,8,1,3,0,30,1,0
166.0,407.0,5,8376,6,1,3,0,1179,0,0
26.0,1492.0,6,7531,6,1,6,0,133,2,0
46.0,974.0,3,890,6,1,3,0,1179,0,0
5.0,2324.0,1,6377,6,0,6,0,1159,1,0
42.0,731.0,4,271,3,1,6,0,83,1,0
12.0,335.0,1,1390,6,0,6,0,747,1,0
20.0,2191.0,5,3853,6,1,6,1,1179,0,0
5.0,2628.0,0,3521,6,0,5,0,705,1,0
266.0,1155.0,3,2000,1,1,3,0,30,0,0
5.0,1928.0,1,1440,9,0,5,0,705,1,0
8.0,578.0,1,7730,8,1,5,0,288,1,0
345.0,1369.0,3,5609,6,1,3,0,706,4,0
233.0,913.0,5,5365,6,0,3,2,186,1,0
2.0,1279.0,3,3780,6,1,6,0,1179,1,0
2454.0,820.0,5,2443,6,1,3,0,30,2,0
28.0,304.0,3,4482,6,1,6,0,315,1,0
7.0,152.0,1,5217,6,1,3,0,385,0,0
32.0,1675.0,5,6535,6,1,5,1,665,0,0
58.0,1706.0,5,4042,6,1,6,0,356,2,0
13.0,1096.0,5,2551,6,1,6,0,656,4,0
38.0,1091.0,6,8254,3,1,3,0,34,3,0
30.0,152.0,1,8346,6,1,6,2,1179,2,0
40.0,1431.0,1,923,6,1,3,0,331,0,0
90.0,762.0,3,6911,6,1,3,2,533,1,0
84.0,1309.0,3,2007,6,1,6,0,1179,0,0
23.0,1308.0,2,221,6,0,6,0,208,1,0
9.0,548.0,5,4204,6,1,6,0,208,4,0
114.0,337.0,3,5549,6,1,3,0,1179,2,0
3.0,701.0,6,7681,3,0,3,0,1179,3,0
14.0,1004.0,6,4475,6,1,6,0,1179,4,0
27.0,1247.0,2,234,6,0,6,0,881,1,0
58.0,213.0,6,2425,6,1,3,0,146,1,0
8.0,589.0,5,1410,6,1,3,0,288,0,0
4.0,1186.0,5,7712,6,0,6,0,385,1,0
1518.0,1369.0,5,8076,6,1,3,0,1077,1,0
6.0,182.0,1,8379,6,1,3,0,208,0,0
297.0,1249.0,3,3444,6,1,3,0,208,2,0
47.0,1217.0,1,6535,6,0,6,1,535,1,0
45.0,1370.0,3,2023,1,1,7,0,1179,1,0
55.0,822.0,1,237,6,0,3,0,706,1,0
302.0,1841.0,6,2178,3,1,3,0,1179,1,0
19.0,486.0,0,971,1,0,4,0,792,1,0
2.0,366.0,3,7474,6,1,3,0,1179,4,0
47.0,336.0,1,2428,6,1,3,0,781,2,0
70.0,914.0,3,4429,3,1,6,0,790,1,0
2.0,1279.0,1,3518,1,0,5,0,705,1,0
1015.0,1796.0,5,3001,6,1,3,1,30,4,0
6.0,578.0,1,6945,6,1,3,0,30,4,0
36.0,396.0,5,3860,6,1,7,0,1179,2,0
8.0,60.0,1,2033,6,1,3,0,208,3,0
18.0,840.0,2,4274,6,0,3,1,1179,1,0
5.0,790.0,3,5144,6,0,5,0,705,1,0
11.0,1310.0,2,3788,6,0,4,1,1179,1,0
10.0,1034.0,3,5041,6,1,3,0,208,1,0
105.0,486.0,5,3984,6,1,3,0,30,2,0
14.0,608.0,1,7763,6,0,3,0,792,1,0
9.0,1610.0,3,782,6,1,5,0,705,2,0
88.0,121.0,3,2409,6,1,3,0,1179,0,0
5.0,548.0,6,6292,9,1,3,1,208,0,0
174.0,610.0,5,4226,6,1,3,1,1179,1,0
3.0,547.0,3,2247,5,1,6,0,424,0,0
32.0,2660.0,2,4623,6,1,3,0,1077,1,0
9.0,62.0,1,3544,6,1,3,0,288,0,0
276.0,1248.0,3,4819,1,1,3,0,208,0,0
142.0,427.0,5,7234,6,1,3,0,1131,0,0
4.0,310.0,1,6034,6,1,3,1,1179,0,0
50.0,453.0,6,5423,6,1,6,0,1179,2,0
18.0,609.0,1,1758,6,1,3,0,1179,2,0
55.0,992.4420741902379,3,2845,6,1,3,0,30,4,0
4.0,1522.0,2,284,6,0,6,0,208,1,0
54.0,329.0,6,4515,9,1,6,0,841,1,0
49.0,1400.0,4,8521,3,1,3,1,533,2,0
70.0,578.0,6,4062,9,1,6,1,1179,2,0
5.0,1583.0,4,1116,6,1,6,0,288,4,0
60.0,2863.0,2,167,8,1,6,0,706,0,0
9.0,2699.0,2,8513,6,0,3,0,847,1,0
3.0,1614.0,3,1970,1,1,3,0,1077,3,0
14.0,1096.0,2,5553,6,1,3,0,68,1,0
10.0,1370.0,3,1336,6,1,3,0,1077,4,0
158.0,547.0,3,8178,6,0,3,0,1179,1,0
24.0,2617.0,3,534,6,1,6,0,881,3,0
24.0,608.0,5,3860,5,1,3,0,1179,2,0
548.0,1188.0,5,272,3,1,7,0,286,1,0
11.0,974.0,3,671,6,1,5,0,385,2,0
14.0,92.0,1,484,6,1,3,0,705,1,0
2.0,122.0,6,1201,6,0,6,0,837,1,0
5.0,61.0,6,1201,6,0,6,0,385,1,0
104.0,1522.0,5,3520,10,1,7,0,1179,1,0
180.0,3215.0,5,3305,10,1,6,0,1179,1,0
154.0,572.0,3,5129,6,1,3,0,208,2,0
44.0,1188.0,3,2002,6,1,3,0,1179,1,0
104.0,548.0,3,7824,3,1,3,0,1179,4,0
79.0,917.0,5,2528,6,1,3,0,68,1,0
150.0,456.0,6,1992,6,1,6,0,1179,3,0
21.0,1522.0,3,5747,10,1,5,0,1077,3,0
520.0,1369.0,3,252,6,1,5,0,596,2,0
86.0,1643.0,3,6815,6,1,6,0,1179,1,0
90.0,213.0,3,6640,6,1,3,2,1077,0,0
29.0,1155.0,2,5112,6,1,3,1,280,0,0
11.0,2557.0,6,3621,3,1,6,0,1179,1,0
436.0,396.0,5,5985,6,1,7,0,1179,4,0
144.0,2192.0,6,6914,6,1,3,2,175,1,0
76.0,305.0,3,5385,6,1,3,0,385,2,0
73.0,548.0,3,8377,6,1,3,0,68,2,0
12.0,822.0,2,3984,6,1,5,0,742,2,0
46.0,179.0,5,8386,6,1,3,0,1179,2,0
19.0,783.0,3,1412,6,0,3,0,385,1,0
7.0,790.0,1,890,6,1,3,0,286,4,0
10.0,791.0,5,5793,6,1,3,0,1179,1,0
8.0,304.0,3,3477,6,1,3,0,1179,0,0
19.0,974.0,1,8368,6,0,3,0,792,1,0
2.0,62.0,3,2432,6,1,3,0,837,0,0
3.0,883.0,3,5337,6,1,6,2,699,2,0
168.0,1430.0,3,6950,6,1,3,0,68,4,0
33.0,30.0,5,4589,3,1,3,0,1179,1,0
12.0,2372.0,3,6566,6,1,6,0,841,2,0
52.0,1643.0,3,4497,6,1,4,0,208,1,0
16.0,914.0,3,4623,6,1,6,0,1077,1,0
13.0,2122.0,3,7866,6,1,5,0,208,1,0
6.0,992.4420741902379,3,3785,6,1,6,0,1179,2,0
25.0,2384.0,3,1333,10,1,6,0,1179,1,0
24.0,182.0,1,2716,6,1,1,0,811,3,0
20.0,243.0,3,3770,6,1,6,0,1179,2,0
31.0,1827.0,5,1775,6,1,6,0,1179,2,0
73.0,1249.0,6,6755,6,1,6,1,208,2,0
1.0,306.0,6,416,8,1,3,0,1179,2,0
2.0,487.0,5,1116,6,1,3,0,912,2,0
100.0,640.0,6,6983,3,0,3,0,1179,1,0
91.0,1155.0,3,2863,1,1,3,1,208,2,0
12.0,214.0,1,3780,9,0,3,0,1179,1,0
4.0,1277.0,3,354,5,1,5,0,792,1,0
2.0,31.0,3,7647,6,1,3,0,424,4,0
119.0,1018.0,5,6911,6,1,3,2,68,2,0
26.0,700.0,5,4266,6,1,6,0,1179,2,0
74.0,700.0,1,3544,6,1,3,2,192,0,0
230.0,641.0,5,271,8,1,6,0,1179,1,0
5.0,641.0,3,2002,6,1,3,0,1179,1,0
130.0,1888.0,6,3004,0,1,6,0,1179,0,0
8.0,730.0,3,2000,6,1,3,0,1047,4,0
24.0,516.0,1,5349,6,1,3,2,747,0,0
508.0,540.0,5,619,1,1,3,0,30,0,0
27.0,3773.0,1,1649,6,0,6,0,747,1,0
18.0,1919.0,5,124,6,1,5,0,837,1,0
6.0,731.0,3,6877,10,1,6,0,706,1,0
2.0,487.0,3,5937,6,0,6,0,792,1,0
42.0,1096.0,6,1116,6,1,6,0,837,3,0
16.0,760.0,2,975,6,0,3,0,1179,1,0
11.0,1186.0,5,5056,6,1,3,0,1179,4,0
612.0,2344.0,2,4725,6,0,3,0,208,1,0
97.0,1095.0,3,5112,6,1,3,1,68,0,0
37.0,337.0,6,5811,3,1,8,1,729,3,0
68.0,2557.0,5,5983,6,1,3,0,1179,2,0
17.0,965.0,5,2242,6,1,3,0,961,2,0
44.0,244.0,3,1138,6,1,3,0,1179,4,0
9.0,1064.0,5,5618,6,1,6,0,1179,4,0
35.0,1233.0,6,3067,6,1,3,0,792,1,0
38.0,610.0,5,7645,6,1,5,0,1076,1,0
47.0,731.0,5,2461,6,1,3,0,1179,1,0
3.0,160.0,6,4054,6,1,6,0,596,1,0
8.0,822.0,3,5990,9,1,6,0,140,3,0
244.0,1158.0,5,123,3,1,3,0,1179,1,0
5.0,639.0,3,6512,6,1,8,0,1179,2,0
83.0,2744.0,3,5129,6,1,6,0,1179,1,0
11.0,1009.0,3,3764,1,0,6,0,706,1,0
38.0,2441.0,5,7870,8,1,5,1,30,1,0
3.0,2556.0,1,7975,6,1,6,0,881,3,0
5.0,822.0,3,6911,6,1,6,2,1162,1,0
963.0,730.0,6,3021,6,1,6,0,1015,2,0
8.0,487.0,6,4519,6,1,3,0,385,2,0
1.0,109.0,5,1075,6,1,3,2,1179,0,0
43.0,1126.0,3,5112,6,1,6,1,1179,1,0
14.0,426.0,3,3407,6,1,3,0,1179,0,0
8.0,1734.0,5,1720,6,1,6,0,1179,0,0
55.0,1887.0,2,1928,6,1,5,0,792,2,0
25.0,639.0,5,446,6,1,3,0,30,2,0
3.0,992.4420741902379,3,8707,1,0,5,0,792,1,0
255.0,706.0,5,2221,6,1,3,0,68,2,0
61.0,1492.0,4,8640,6,1,6,0,1179,0,0
8.0,579.0,3,4482,6,1,6,0,69,4,0
147.0,610.0,5,8405,6,1,3,0,60,2,0
10.0,730.0,6,123,8,1,6,0,1179,1,0
77.0,1096.0,3,412,6,1,6,0,1179,1,0
12.0,638.0,6,1592,3,1,3,0,204,1,0
161.0,2095.0,5,1773,6,1,3,0,30,0,0
5.0,487.0,3,5412,6,1,5,0,742,2,0
6.0,91.0,1,3583,9,0,3,1,1179,1,0
126.0,365.0,3,5811,6,1,3,0,424,0,0
679.0,2010.0,5,1720,6,1,3,0,146,2,0
114.0,700.0,6,6716,6,1,6,0,706,3,0
24.0,884.0,1,5811,6,1,3,0,452,2,0
4.0,730.0,3,5927,8,1,6,0,881,1,0
72.0,549.0,3,2221,1,1,3,0,208,2,0
15.0,1620.0,2,2000,6,1,3,0,881,1,0
10.0,245.0,3,7490,6,1,3,0,841,2,0
100.0,1430.0,5,4922,6,1,6,0,1100,1,0
180.0,973.0,4,4292,8,1,6,0,1179,3,0
504.0,3347.0,5,5041,1,1,3,0,68,4,0
41.0,1004.0,6,2845,6,1,3,0,1179,2,0
34.0,1736.0,6,2325,6,1,6,0,788,2,0
178.0,3405.0,1,392,6,0,6,0,1077,1,0
65.0,852.0,5,5112,5,1,6,1,1179,2,0
8.0,2004.0,6,4139,6,1,6,0,1077,2,0
13.0,488.0,1,7763,6,0,6,0,133,1,0
8.0,306.0,6,2043,6,1,3,0,1179,1,0
5.0,1278.0,3,5666,6,1,3,0,208,1,0
916.0,700.0,5,3326,6,1,3,0,30,2,0
1.0,122.0,3,702,6,1,3,0,208,2,0
10.0,212.0,6,7638,9,1,6,0,1149,3,0
4.0,1155.0,2,7905,6,1,6,0,881,1,0
11.0,992.4420741902379,5,705,7,1,8,0,1179,1,0
12.0,1673.0,3,4226,6,1,6,1,841,4,0
33.0,121.0,3,8375,6,1,3,0,1179,0,0
3.0,366.0,3,5041,6,0,3,0,706,1,0
16.0,71.0,1,7336,6,1,3,2,1179,4,0
74.0,0.0,6,4034,6,1,3,0,1179,3,0
52.0,1064.0,3,6871,1,1,6,0,208,2,0
9.0,84.0,5,3525,6,1,3,0,729,4,0
78.0,274.0,1,3771,6,1,3,0,913,0,0
129.0,473.0,3,4919,6,1,3,0,1179,0,0
37.0,365.0,1,3771,6,1,3,2,1179,0,0
25.0,1122.0,6,890,6,1,1,0,1162,1,0
23.0,731.0,6,8521,6,1,6,1,533,4,0
80.0,1491.0,5,5025,3,1,6,0,1179,0,0
20.0,1430.0,1,4854,6,0,6,0,747,1,0
24.0,2301.0,1,3618,8,0,8,0,705,1,0
15.0,656.0,6,8628,6,1,3,0,208,1,0
8.0,1004.0,6,6841,6,1,5,1,792,0,0
11.0,208.0,1,7264,6,0,3,0,1179,1,0
1.0,181.0,1,8026,6,1,3,0,1179,1,0
39.0,638.0,1,7355,1,1,3,0,587,0,0
23.0,1547.0,3,7491,6,1,3,0,208,0,0
4.0,456.0,6,6349,6,1,6,0,138,4,0
106.0,851.0,5,3984,3,1,6,0,1179,1,0
19.0,426.0,4,1869,6,0,3,0,810,1,0
70.0,518.0,2,613,6,1,3,0,68,4,0
12.0,1675.0,6,3453,6,1,3,0,792,0,0
91.0,245.0,1,3488,6,1,3,2,788,0,0
6.0,304.0,3,2230,6,1,5,0,831,1,0
6.0,487.0,3,6911,8,1,3,2,1179,1,0
21.0,1461.0,3,1238,6,0,6,0,706,1,0
77.0,947.0,2,5155,6,0,3,0,706,1,0
15.0,516.0,5,2221,6,1,3,0,1179,0,0
25.0,639.0,4,8137,6,1,6,0,1179,3,0
24.0,1826.0,2,3285,6,0,6,0,1179,1,0
24.0,1703.0,3,356,6,1,5,0,792,1,0
15.0,1124.0,2,7328,6,1,1,0,881,1,0
11.0,486.0,3,111,6,1,3,0,69,0,0
185.0,975.0,3,2467,6,1,6,0,781,1,0
2.0,1279.0,5,8258,6,1,3,0,34,1,0
4.0,1248.0,5,7982,6,1,6,0,837,1,0
3.0,426.0,3,550,6,1,5,0,288,2,0
3.0,457.0,3,6733,6,1,3,1,30,0,0
2.0,61.0,3,8182,6,0,3,0,1179,1,0
150.0,641.0,5,8405,6,1,3,0,1179,2,0
50.0,274.0,1,7474,6,1,3,0,208,4,0
121.0,395.0,3,7474,6,1,3,0,208,2,0
111.0,457.0,3,7474,6,1,3,0,69,2,0
9.0,396.0,5,1238,8,1,6,1,706,1,0
90.0,2730.0,5,6702,6,1,6,0,742,0,0
163.0,457.0,3,7355,6,1,3,0,477,2,0
82.0,499.0,3,7356,6,1,3,0,1179,0,0
107.0,761.0,3,1133,6,1,3,1,30,0,0
43.0,1673.0,3,1038,6,1,6,0,208,0,0
255.0,2501.0,6,923,3,1,3,0,1179,1,0
90.0,1338.0,5,923,9,1,6,0,1179,1,0
51.0,1492.0,3,4623,6,0,3,0,1077,1,0
46.0,3513.0,3,1081,6,0,3,0,1179,1,0
73.0,2861.0,5,3729,6,1,6,0,1179,1,0
13.0,1308.0,2,4312,6,0,6,0,34,1,0
66.0,1004.0,3,6439,0,1,6,0,1179,4,0
27.0,2892.0,3,1824,0,1,6,0,1077,3,0
3.0,1369.0,6,7511,6,1,6,0,1077,0,0
33.0,1643.0,6,8,6,1,3,0,208,2,0
53.0,640.0,3,1758,6,1,3,0,526,1,0
45.0,426.0,3,7698,3,1,6,0,1179,4,0
3.0,638.0,3,824,6,1,6,0,837,4,0
208.0,731.0,6,3662,6,1,6,0,1179,1,0
28.0,1917.0,5,4321,6,1,6,0,841,2,0
10.0,426.0,3,508,1,1,3,0,68,2,0
58.0,1612.0,3,8041,6,1,2,0,786,3,0
25.0,1706.0,3,1410,6,1,5,0,705,1,0
178.0,244.0,5,7235,6,1,3,0,30,0,0
20.0,669.0,6,802,6,1,3,0,1179,2,0
1.0,31.0,3,2473,6,1,3,0,208,4,0
39.0,335.0,3,5178,6,1,3,0,1179,4,0
6.0,1246.0,6,680,6,1,6,0,530,3,0
20.0,1338.0,4,6500,6,1,3,0,492,0,0
488.0,1310.0,5,5206,6,1,5,0,68,2,0
17.0,1226.0,1,7763,6,0,5,0,705,1,0
12.0,1339.0,2,1225,6,1,3,0,1077,1,0
37.0,610.0,6,5675,5,1,3,0,385,0,0
20.0,2069.0,3,6714,6,1,6,0,1179,2,0
462.0,1977.0,5,452,6,1,3,0,68,1,0
217.0,2526.0,6,8046,6,1,8,0,1179,2,0
74.0,1156.0,5,634,3,1,8,0,1179,0,0
6.0,762.0,5,2542,6,1,7,0,1179,4,0
10.0,184.0,1,3953,6,1,3,0,1179,1,0
15.0,2418.0,2,1565,6,0,5,0,705,1,0
10.0,2879.0,0,5553,6,0,3,0,208,1,0
60.0,1552.0,4,2508,9,1,6,0,1179,1,0
30.0,153.0,1,1316,6,1,3,0,1179,0,0
31.0,853.0,3,1808,6,1,8,0,1179,0,0
80.0,1400.0,6,8153,6,1,6,1,747,3,0
12.0,1564.0,1,5114,6,0,5,0,705,1,0
6.0,610.0,3,7335,6,1,3,0,705,4,0
8.0,696.0,1,1731,6,1,3,0,1179,0,0
18.0,300.0,3,3306,6,1,3,0,208,0,0
1.0,792.0,0,3518,6,1,6,0,533,1,0
11.0,791.0,3,7619,6,1,6,0,788,2,0
7.0,1279.0,6,1492,6,1,6,0,706,1,0
26.0,992.4420741902379,6,6469,3,1,3,0,881,3,0
10.0,1216.0,4,237,6,0,6,0,705,1,0
34.0,1856.0,4,6982,6,1,7,0,1179,0,0
55.0,1218.0,2,4255,6,1,3,0,30,2,0
129.0,2253.0,6,2484,6,1,3,0,68,0,0
13.0,334.0,6,7474,6,1,3,0,1179,1,0
40.0,976.0,3,1799,10,0,3,0,59,1,0
37.0,1185.0,6,3863,6,1,6,0,1141,2,0
17.0,699.0,6,680,6,1,6,0,1179,3,0
201.0,852.0,6,2138,6,1,6,1,847,1,0
8.0,1126.0,5,6539,6,1,6,0,1179,4,0
3.0,335.0,1,1254,6,1,3,1,1179,4,0
16.0,2593.0,3,5402,6,0,6,0,208,1,0
258.0,730.0,4,757,5,1,3,0,1179,2,0
1.0,881.0,3,6906,6,1,6,0,208,2,0
193.0,2534.0,4,7794,6,1,6,0,68,0,0
1.0,730.0,6,8375,6,1,6,0,810,1,0
52.0,193.0,5,8152,3,1,3,0,539,3,0
4.0,852.0,6,6555,1,0,3,0,69,1,0
9.0,243.0,3,5565,6,1,3,0,1179,2,0
10.0,761.0,3,1291,6,1,6,0,837,2,0
12.0,1918.0,4,1378,6,1,6,0,706,2,0
724.0,2222.0,5,1881,6,1,3,0,208,2,0
126.0,2007.0,6,3783,9,0,6,0,448,1,0
4.0,487.0,3,1223,6,1,6,0,1179,2,0
24.0,1949.0,2,3871,6,1,7,0,165,1,0
77.0,518.0,3,7647,6,1,3,0,30,2,0
22.0,151.0,4,5766,6,1,3,0,729,2,0
71.0,1446.0,3,3432,6,1,5,0,921,1,0
8910.0,1157.0,5,5811,6,1,3,0,30,2,0
60.0,791.0,6,5242,6,1,6,0,419,1,0
99.0,1278.0,3,961,6,1,6,0,69,2,0
159.0,2082.0,3,3272,6,0,3,0,68,1,0
179.0,1404.0,2,7111,6,1,3,0,208,1,0
156.0,792.0,3,209,1,1,3,0,30,4,0
7.0,122.0,3,3984,6,1,3,0,69,2,0
12.0,1156.0,1,3046,6,1,5,1,1134,2,0
10.0,153.0,3,3272,6,1,3,0,1179,3,0
1.0,457.0,2,8369,6,1,6,0,1134,1,0
2.0,669.0,4,6911,6,1,4,2,533,1,0
375.0,1709.0,5,5088,10,1,6,0,1179,1,0
136.0,1732.0,2,5041,6,1,3,0,208,2,0
92.0,1421.0,2,5129,6,0,3,0,208,1,0
1.0,274.0,6,3984,6,1,3,0,68,0,0
4.0,274.0,6,6034,6,1,6,1,68,0,0
19.0,304.0,2,6940,6,1,3,0,1179,4,0
20.0,1795.0,3,6272,5,1,6,0,837,2,0
8.0,92.0,1,1506,6,1,3,0,208,4,0
46.0,669.0,6,8305,6,1,3,0,1179,2,0
39.0,1055.0,3,397,6,1,5,0,533,0,0
7.0,975.0,6,2796,6,1,3,1,288,3,0
45.0,755.0,6,3771,6,1,3,0,1179,1,0
7.0,426.0,3,354,6,1,5,0,1149,1,0
17.0,1095.0,5,1808,3,1,1,0,208,4,0
800.0,5073.0,5,4706,6,1,7,1,687,1,0
170.0,1217.0,3,1395,6,1,6,0,1179,4,0
13.0,304.0,6,2461,3,1,3,0,331,3,0
25.0,944.0,3,5320,6,1,3,0,208,4,0
11.0,886.0,3,7075,6,1,3,0,1179,1,0
3207.0,700.0,5,8375,6,1,3,0,30,2,0
8.0,741.0,2,2929,6,0,5,0,705,1,0
7.0,883.0,1,1773,6,0,6,0,706,1,0
25.0,992.4420741902379,5,5948,6,1,3,0,1179,2,0
18.0,548.0,3,7355,6,1,3,0,1179,2,0
11.0,1279.0,3,7744,9,1,6,0,1179,1,0
67.0,2039.0,6,8180,6,1,6,0,535,1,0
7.0,1372.0,3,6500,6,1,6,0,841,0,0
26.0,1927.0,5,1556,8,1,6,0,798,3,0
13.0,1827.0,5,1238,10,1,6,1,1179,1,0
30.0,852.0,6,2543,6,0,3,1,208,1,0
331.0,1642.0,5,2116,3,1,3,0,68,1,0
24.0,123.0,1,8376,6,1,3,0,1179,0,0
4.0,1845.0,3,3937,8,1,6,0,841,2,0
96.0,1430.0,6,7474,6,1,7,0,1179,0,0
36.0,518.0,3,5032,6,1,6,1,1179,1,0
23.0,2708.0,4,5239,6,1,6,1,1179,1,0
24.0,151.0,1,6067,6,1,6,0,1179,4,0
25.0,242.0,1,4924,6,1,6,0,1179,4,0
17.0,945.0,6,3122,6,1,6,0,533,1,0
40.0,1371.0,5,3135,9,1,6,0,1179,3,0
24.0,942.0,2,383,6,1,3,0,385,1,0
60.0,1157.0,4,4226,6,1,3,1,175,1,0
31.0,1887.0,5,6013,6,1,6,0,1179,4,0
3.0,945.0,6,2838,3,0,3,0,1179,1,0
12.0,1815.0,3,240,8,0,5,0,847,1,0
24.0,2160.0,3,8658,6,1,3,0,30,1,0
4.0,1247.0,1,3720,1,0,6,2,881,1,0
3.0,175.0,5,3424,6,1,3,0,1179,1,0
128.0,1607.0,2,5156,6,1,3,0,30,2,0
40.0,213.0,4,2728,8,0,6,0,1179,1,0
20.0,1790.0,3,4805,9,1,6,0,742,1,0
10.0,335.0,6,5483,8,1,3,0,208,1,0
1.0,151.0,3,5533,6,1,3,0,68,2,0
12.0,2169.0,2,5731,1,0,6,0,30,1,0
7.0,1614.0,6,7610,6,1,6,0,1076,2,0
11.0,458.0,3,6618,0,1,1,0,1030,3,0
9.0,182.0,3,613,6,1,3,0,1179,2,0
100.0,944.0,6,6347,3,1,6,0,1162,1,0
49.0,334.0,1,3592,1,1,3,2,1179,2,0
17.0,1369.0,6,1725,6,1,3,0,1179,1,0
62.0,1765.0,3,3674,1,1,3,0,208,1,0
16.0,790.0,6,4062,9,1,6,1,34,0,0
300.0,1826.0,5,2894,6,1,3,0,940,1,0
52.0,1186.0,5,8375,6,1,3,0,699,4,0
23.0,426.0,3,7007,8,1,6,0,530,1,0
