enrollment,enrollment_type,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
19.0,ACTUAL,120.0,2,6976,6,1,6,0,877,0,0
10.0,ACTUAL,448.0,3,6129,6,2,3,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,1,1294,6,2,5,0,208,1,0
54.0,ACTUAL,2663.0,3,5889,6,1,6,0,1191,1,0
4.0,ACTUAL,314.0,1,7037,6,0,3,0,74,1,0
7.0,ACTUAL,93.0,1,4608,6,1,6,2,702,2,0
0.0,ACTUAL,2752.0,1,3956,8,2,6,0,1191,1,0
33.0,ACTUAL,596.0,6,9613,6,1,3,0,1191,1,0
25.0,ACTUAL,296.0,6,2517,6,1,6,0,1191,1,0
0.0,ACTUAL,2369.0,6,6843,6,1,6,0,534,4,0
12.0,ACTUAL,1408.0,2,3789,6,0,3,0,935,1,0
32.0,ACTUAL,279.0,1,7489,6,1,3,1,1191,2,0
33.0,ACTUAL,743.0,1,5374,6,0,3,0,74,1,0
21.0,ACTUAL,952.0,1,5538,6,2,3,0,37,1,0
0.0,ACTUAL,821.0,6,4141,6,1,3,0,1191,4,0
4.0,ACTUAL,253.0,6,2087,6,1,6,0,37,1,0
40.0,ACTUAL,957.0,3,7757,6,1,3,0,1191,2,0
1.0,ACTUAL,455.0,3,698,6,1,6,0,1191,0,0
0.0,ACTUAL,730.0,3,7777,6,2,3,0,1191,1,0
3.0,ACTUAL,577.0,3,4424,6,2,3,0,776,1,0
65.0,ACTUAL,2697.0,6,5176,6,1,6,1,832,3,0
0.0,ACTUAL,596.0,3,8158,1,2,3,0,421,1,0
9.0,ACTUAL,1695.0,3,4210,6,2,3,0,1080,1,0
996.0,ACTUAL,2707.0,5,8564,6,2,3,0,74,1,0
4.0,ACTUAL,1756.0,1,3548,1,2,6,0,733,1,0
0.0,ACTUAL,1457.0,6,6982,6,1,6,0,1191,3,0
0.0,ACTUAL,1948.0,1,1461,6,0,6,0,837,1,0
15.0,ACTUAL,1681.0,1,7030,1,2,5,0,701,1,0
2.0,ACTUAL,1126.0,3,4461,6,1,6,1,534,3,0
5.0,ACTUAL,170.0,3,3641,1,2,3,0,208,1,0
0.0,ACTUAL,859.0,1,8651,6,1,6,0,388,2,0
17.0,ACTUAL,1104.0,1,650,5,1,6,0,720,1,0
28.0,ACTUAL,955.0,2,5415,6,0,3,0,208,1,0
1.0,ACTUAL,1318.0,3,5074,6,0,6,0,776,1,0
49.0,ACTUAL,798.0,3,2876,6,1,3,0,589,1,0
12.0,ACTUAL,993.0,3,5589,6,1,3,0,74,0,0
0.0,ACTUAL,2041.0,3,1639,6,2,6,0,208,1,0
63.0,ACTUAL,954.0,3,1897,6,1,3,0,208,2,0
21.0,ACTUAL,322.0,1,1461,6,2,3,0,208,1,0
0.0,ACTUAL,521.0,3,4286,6,1,3,0,1191,2,0
12.0,ACTUAL,644.0,1,281,6,2,3,0,1191,1,0
18.0,ACTUAL,43.0,1,4056,6,2,3,1,74,1,0
0.0,ACTUAL,1766.0,3,5780,10,2,6,0,1080,1,0
9.0,ACTUAL,490.0,3,648,6,1,6,0,701,1,0
35.0,ACTUAL,1149.0,6,6147,6,1,3,0,208,0,0
11.0,ACTUAL,797.0,1,4210,9,0,3,0,1080,1,0
3.0,ACTUAL,164.0,2,9411,1,2,3,0,1151,1,0
0.0,ACTUAL,2108.0,2,7027,6,2,3,0,208,1,0
0.0,ACTUAL,1461.0,3,3298,6,1,6,0,1191,2,0
140.0,ACTUAL,659.0,5,6991,6,1,3,0,1051,2,0
6.0,ACTUAL,747.0,5,6712,6,2,7,0,211,1,0
0.0,ACTUAL,1461.0,3,5689,0,1,3,1,1191,3,0
0.0,ACTUAL,243.0,5,2894,1,2,3,0,1191,1,0
10.0,ACTUAL,1702.0,1,3334,9,1,3,0,208,1,0
0.0,ACTUAL,853.0,3,602,6,2,6,0,1191,1,0
4.0,ACTUAL,1767.0,1,9771,6,0,6,1,837,1,0
0.0,ACTUAL,1507.0,3,775,6,2,5,0,1191,1,0
27.0,ACTUAL,1710.0,3,1461,6,2,3,0,702,1,0
0.0,ACTUAL,244.0,3,6606,6,2,6,0,1191,1,0
5.0,ACTUAL,658.0,2,42,6,0,3,0,208,1,0
1145.0,ACTUAL,966.0,4,752,6,1,3,0,74,2,0
0.0,ACTUAL,31.0,1,4056,1,1,3,2,1191,0,0
8.0,ACTUAL,1119.0,3,2225,6,2,3,0,208,1,0
12.0,ACTUAL,531.0,1,8745,6,0,3,0,388,1,0
5.0,ACTUAL,425.0,3,8564,6,1,6,0,286,2,0
3.0,ACTUAL,184.0,1,6499,6,2,3,0,702,1,0
20.0,ACTUAL,737.0,5,1060,6,1,6,0,837,0,0
107.0,ACTUAL,1139.0,1,584,6,0,3,0,37,1,0
11.0,ACTUAL,758.0,3,6326,6,0,7,0,388,1,0
9.0,ACTUAL,648.0,1,4189,6,0,3,0,1191,1,0
29.0,ACTUAL,1050.0,2,3548,6,0,3,0,283,1,0
0.0,ACTUAL,2130.0,3,8047,10,1,6,0,517,1,0
7.0,ACTUAL,294.0,0,1574,6,2,3,0,1191,1,0
3.0,ACTUAL,812.0,2,7030,6,2,3,0,208,1,0
10.0,ACTUAL,1161.0,1,8257,6,0,3,0,776,1,0
0.0,ACTUAL,61.0,1,6788,6,1,3,0,589,1,0
0.0,ACTUAL,123.0,1,6788,6,1,3,0,589,1,0
3.0,ACTUAL,1042.0,1,1060,1,0,6,0,388,1,0
23.0,ACTUAL,995.0,3,5538,6,1,3,0,702,0,0
12.0,ACTUAL,785.0,1,5882,6,0,3,2,701,1,0
40.0,ACTUAL,1021.0,2,6346,6,0,3,0,1080,1,0
24.0,ACTUAL,687.0,1,1600,6,0,3,1,37,1,0
23.0,ACTUAL,1337.0,5,4426,1,1,3,0,208,1,0
27.0,ACTUAL,1135.0,1,584,6,2,3,0,286,1,0
162.0,ACTUAL,1902.0,2,6547,6,0,3,0,75,1,0
1.0,ACTUAL,142.0,3,4847,6,2,3,0,1191,1,0
16.0,ACTUAL,1985.0,1,8874,6,2,3,0,74,1,0
47.0,ACTUAL,323.0,1,4056,6,1,3,0,1191,0,0
34.0,ACTUAL,105.0,1,1060,6,1,3,0,1191,3,0
0.0,ACTUAL,699.0,5,6029,1,1,6,1,881,1,0
46.0,ACTUAL,2162.0,3,7030,6,2,6,0,877,1,0
2.0,ACTUAL,323.0,3,821,6,1,3,0,208,1,0
24.0,ACTUAL,413.0,3,2212,6,1,3,0,208,2,0
138.0,ACTUAL,1612.0,3,4682,6,1,3,0,208,2,0
0.0,ACTUAL,516.0,3,1875,6,0,3,1,1191,1,0
0.0,ACTUAL,456.0,6,5742,9,1,6,0,1079,2,0
171.0,ACTUAL,1589.0,1,2278,6,1,5,0,1139,2,0
11.0,ACTUAL,1709.0,0,2071,2,2,6,1,208,1,0
0.0,ACTUAL,334.0,6,4287,6,0,3,0,1191,1,0
1.0,ACTUAL,406.0,1,1886,2,0,3,1,1191,1,0
25.0,ACTUAL,1112.0,1,4311,6,0,3,0,37,1,0
3.0,ACTUAL,466.0,3,8459,6,0,3,0,782,1,0
6.0,ACTUAL,2399.0,3,1692,6,1,3,0,208,3,0
21.0,ACTUAL,244.0,5,3875,6,2,3,0,208,1,0
19.0,ACTUAL,512.0,1,585,6,0,3,0,74,1,0
12.0,ACTUAL,99.0,1,7936,6,1,3,0,208,2,0
0.0,ACTUAL,712.0,3,1867,10,2,6,1,208,1,0
0.0,ACTUAL,494.0,6,6063,6,2,6,0,1191,1,0
0.0,ACTUAL,1370.0,6,4176,6,1,6,0,1080,0,0
33.0,ACTUAL,383.0,3,3740,1,1,3,0,37,2,0
53.0,ACTUAL,824.0,3,6905,6,1,6,1,74,1,0
7.0,ACTUAL,706.0,3,284,6,2,5,0,208,1,0
23.0,ACTUAL,1702.0,3,1461,6,2,3,0,1191,1,0
0.0,ACTUAL,1829.0,3,9017,6,1,5,2,1191,1,0
74.0,ACTUAL,705.0,2,85,6,2,6,0,74,1,0
0.0,ACTUAL,478.0,3,8874,6,2,3,0,208,1,0
5.0,ACTUAL,102.0,1,2316,6,2,6,0,720,1,0
45.0,ACTUAL,490.0,1,4056,6,1,3,0,1107,0,0
2.0,ACTUAL,84.0,3,3180,6,1,3,0,388,3,0
48.0,ACTUAL,1613.0,5,7855,6,1,6,0,122,4,0
0.0,ACTUAL,1764.0,3,8862,1,1,3,0,782,1,0
0.0,ACTUAL,0.0,3,2223,6,2,3,0,1024,1,0
0.0,ACTUAL,274.0,5,3953,6,1,3,0,151,1,0
99.0,ACTUAL,1197.0,2,8880,6,0,3,0,208,1,0
2.0,ACTUAL,673.0,5,3789,6,1,3,0,208,1,0
12.0,ACTUAL,1186.0,3,2342,6,2,6,0,1191,1,0
53.0,ACTUAL,2830.0,3,280,6,0,6,0,1169,1,0
73.0,ACTUAL,1435.0,1,8893,6,1,3,2,208,1,0
29.0,ACTUAL,1057.0,5,1594,6,1,3,0,388,2,0
0.0,ACTUAL,699.0,6,8432,4,1,6,0,701,1,0
3.0,ACTUAL,265.0,3,3645,6,2,6,0,1191,1,0
72.0,ACTUAL,851.0,3,5999,6,1,6,0,208,0,0
0.0,ACTUAL,2527.0,3,1341,6,1,3,0,208,1,0
16.0,ACTUAL,1450.0,1,1183,6,1,3,0,701,0,0
64.0,ACTUAL,1279.0,3,6202,6,2,3,0,208,1,0
406.0,ACTUAL,1154.0,5,280,6,1,3,0,74,2,0
11.0,ACTUAL,1825.0,6,4056,6,2,6,0,702,1,0
20.0,ACTUAL,1418.0,6,834,6,1,6,0,534,2,0
3.0,ACTUAL,969.0,0,3786,6,0,6,0,1191,1,0
495.0,ACTUAL,2062.0,5,6129,6,1,3,0,74,3,0
33.0,ACTUAL,937.0,5,791,6,1,6,0,1191,4,0
24.0,ACTUAL,982.0,6,2785,6,0,3,0,1191,1,0
32.0,ACTUAL,824.0,3,2727,6,1,6,0,702,0,0
125.0,ACTUAL,316.0,3,2779,6,1,3,0,37,4,0
46.0,ACTUAL,1505.0,3,7896,8,1,5,2,804,1,0
89.0,ACTUAL,803.0,5,1461,6,1,6,1,720,1,0
0.0,ACTUAL,176.0,3,9224,1,2,6,0,881,1,0
2.0,ACTUAL,602.0,1,2353,6,2,6,0,1191,1,0
3.0,ACTUAL,570.0,3,2102,1,2,3,0,1191,1,0
22.0,ACTUAL,1249.0,5,6976,6,1,6,0,1191,0,0
16.0,ACTUAL,1958.0,3,4037,6,2,3,0,74,1,0
80.0,ACTUAL,350.0,3,34,6,2,3,0,208,1,0
54.0,ACTUAL,517.0,3,3244,6,1,3,0,74,2,0
1.0,ACTUAL,814.0,2,280,6,2,3,0,1080,1,0
0.0,ACTUAL,236.0,6,9281,9,1,6,0,1191,1,0
2.0,ACTUAL,398.0,3,7772,6,2,3,0,208,1,0
0.0,ACTUAL,165.0,1,9777,6,1,3,1,1191,1,0
5.0,ACTUAL,964.0,6,9492,6,2,3,0,208,1,0
20.0,ACTUAL,1185.0,4,2340,6,1,6,0,1191,1,0
12.0,ACTUAL,320.0,3,2430,6,2,6,0,1080,1,0
0.0,ACTUAL,425.0,6,5999,6,1,6,0,877,0,0
5.0,ACTUAL,1164.0,0,2905,1,2,3,0,702,1,0
0.0,ACTUAL,153.0,1,7995,6,0,6,0,1191,1,0
25.0,ACTUAL,210.0,1,390,1,1,1,0,832,4,0
45.0,ACTUAL,578.0,6,5114,6,1,6,0,1191,2,0
0.0,ACTUAL,53.0,3,2349,9,2,6,0,1191,1,0
153.0,ACTUAL,778.0,1,8441,1,1,3,0,1191,2,0
2.0,ACTUAL,549.0,6,1252,6,0,6,0,1191,1,0
23.0,ACTUAL,1997.0,3,9453,6,2,7,0,1191,1,0
0.0,ACTUAL,1755.0,3,8070,6,2,6,0,443,1,0
2.0,ACTUAL,791.0,3,9608,6,1,6,0,1115,2,0
0.0,ACTUAL,91.0,4,1096,6,1,3,0,1191,3,0
10.0,ACTUAL,1255.0,1,1621,1,2,3,1,388,1,0
38.0,ACTUAL,1142.0,6,4422,6,1,6,0,1191,1,0
0.0,ACTUAL,1461.0,2,3966,1,1,6,0,1191,0,0
0.0,ACTUAL,391.0,3,6843,1,1,7,0,1191,4,0
408.0,ACTUAL,583.0,6,4837,3,1,3,0,1191,3,0
0.0,ACTUAL,3652.0,3,5473,6,1,6,0,441,1,0
89.0,ACTUAL,2014.0,6,8018,6,1,6,1,1191,1,0
34.0,ACTUAL,2005.0,3,9880,10,1,7,0,1191,1,0
0.0,ACTUAL,518.0,4,6186,1,1,3,0,65,4,0
0.0,ACTUAL,30.0,6,2693,6,1,6,0,702,4,0
9.0,ACTUAL,922.0,3,7069,6,0,5,0,701,1,0
35.0,ACTUAL,538.0,3,5817,6,1,6,1,421,2,0
0.0,ACTUAL,638.0,6,1879,6,1,6,0,1191,3,0
0.0,ACTUAL,122.0,3,8874,6,2,6,0,1191,1,0
0.0,ACTUAL,2953.0,1,6509,6,0,3,0,1191,1,0
62.0,ACTUAL,1146.0,1,6346,6,0,3,0,388,1,0
41.0,ACTUAL,1993.0,6,8519,6,1,6,0,1079,3,0
60.0,ACTUAL,1157.0,1,8836,8,1,5,0,208,1,0
9.0,ACTUAL,117.0,2,6137,6,1,8,0,841,2,0
0.0,ACTUAL,122.0,3,8874,6,2,6,0,1191,1,0
6.0,ACTUAL,481.0,2,6599,6,1,3,0,480,1,0
0.0,ACTUAL,1458.0,2,5828,1,2,3,0,1191,1,0
0.0,ACTUAL,1458.0,2,5780,1,2,3,0,1191,1,0
0.0,ACTUAL,1482.0,6,9438,2,1,6,0,1024,1,0
0.0,ACTUAL,0.0,3,6818,3,1,7,0,648,4,0
0.0,ACTUAL,366.0,3,9941,6,1,3,1,720,1,0
0.0,ACTUAL,480.0,3,6129,6,2,6,0,75,1,0
0.0,ACTUAL,413.0,6,1984,6,1,6,1,1115,1,0
6.0,ACTUAL,1175.0,1,6346,6,0,3,0,208,1,0
15.0,ACTUAL,1614.0,2,6511,6,2,3,0,782,1,0
19.0,ACTUAL,1279.0,6,4128,6,1,3,0,720,2,0
66.0,ACTUAL,874.0,3,6405,6,1,6,0,151,1,0
12.0,ACTUAL,581.0,3,775,6,1,6,0,74,2,0
0.0,ACTUAL,1399.0,2,6606,1,2,3,0,1191,1,0
0.0,ACTUAL,1458.0,2,4037,1,2,3,0,1191,1,0
0.0,ACTUAL,1215.0,2,2340,1,2,3,0,1191,1,0
0.0,ACTUAL,1453.0,2,6499,1,2,3,0,1191,1,0
8.0,ACTUAL,1551.0,1,2562,6,2,3,0,388,1,0
25.0,ACTUAL,778.0,3,8072,6,1,7,0,1191,2,0
11.0,ACTUAL,146.0,3,225,2,1,6,0,421,1,0
54.0,ACTUAL,395.0,3,7975,6,1,3,0,37,4,0
2.0,ACTUAL,427.0,4,9155,6,1,6,0,208,2,0
11.0,ACTUAL,1036.0,3,887,6,1,6,1,149,2,0
0.0,ACTUAL,365.0,4,6137,6,1,6,0,1191,4,0
106.0,ACTUAL,1197.0,1,8890,6,0,3,0,208,1,0
126.0,ACTUAL,511.0,6,1701,6,1,6,0,151,2,0
2.0,ACTUAL,539.0,3,4015,6,2,6,0,1191,1,0
6.0,ACTUAL,611.0,0,6129,6,2,6,0,877,1,0
0.0,ACTUAL,1065.0,3,7908,6,1,6,2,1191,1,0
0.0,ACTUAL,1000.0,5,2809,6,1,5,0,74,2,0
49.0,ACTUAL,2120.0,5,7273,6,1,6,0,1191,2,0
42.0,ACTUAL,1212.0,6,7646,6,1,6,0,208,4,0
10.0,ACTUAL,245.0,3,5702,1,2,3,0,208,1,0
0.0,ACTUAL,1458.0,2,9565,1,2,3,0,1191,1,0
2.0,ACTUAL,1317.0,2,6202,6,2,3,0,731,1,0
1.0,ACTUAL,127.0,1,5889,6,2,3,0,1047,1,0
42.0,ACTUAL,2034.0,2,241,6,0,3,0,208,1,0
53.0,ACTUAL,883.0,6,4702,6,2,6,0,534,1,0
0.0,ACTUAL,1340.0,6,7265,6,1,8,2,858,2,0
30.0,ACTUAL,1829.0,2,5881,6,0,3,2,1191,1,0
0.0,ACTUAL,364.0,1,9594,6,1,6,0,1191,0,0
5.0,ACTUAL,1045.0,3,3548,6,2,3,0,782,1,0
10.0,ACTUAL,2355.0,2,4580,6,1,5,0,877,0,0
0.0,ACTUAL,2892.0,0,1938,4,2,5,0,1191,1,0
4.0,ACTUAL,333.0,1,746,6,1,3,0,492,2,0
22.0,ACTUAL,1128.0,3,7936,6,2,6,0,208,1,0
1.0,ACTUAL,283.0,0,8966,6,2,6,0,877,1,0
23.0,ACTUAL,950.0,3,5636,6,1,6,0,877,4,0
36.0,ACTUAL,118.0,1,4056,6,1,3,0,1191,0,0
0.0,ACTUAL,535.0,1,9780,8,2,6,1,441,1,0
0.0,ACTUAL,288.0,6,7606,6,1,6,1,733,0,0
5.0,ACTUAL,670.0,3,1442,1,1,8,0,1191,4,0
60.0,ACTUAL,1106.0,6,4837,6,1,6,1,1191,3,0
4.0,ACTUAL,438.0,2,9710,6,1,6,0,328,1,0
0.0,ACTUAL,364.0,6,2135,6,1,8,0,1191,1,0
1.0,ACTUAL,202.0,1,8874,6,0,3,0,782,1,0
31.0,ACTUAL,688.0,1,8874,6,2,3,0,441,1,0
0.0,ACTUAL,669.0,2,5889,6,2,3,0,877,1,0
64.0,ACTUAL,412.0,6,6976,6,1,6,0,1169,4,0
0.0,ACTUAL,266.0,6,4279,1,2,3,0,1191,1,0
0.0,ACTUAL,1492.0,5,7002,6,1,6,0,37,1,0
14.0,ACTUAL,519.0,3,1151,6,1,6,0,837,1,0
0.0,ACTUAL,365.0,0,2517,6,1,6,0,877,4,0
230.0,ACTUAL,318.0,5,3662,6,1,3,0,1191,0,0
29.0,ACTUAL,390.0,3,9565,6,2,3,0,208,1,0
10.0,ACTUAL,942.0,4,737,6,2,3,0,1191,1,0
14.0,ESTIMATED,612.0,0,3745,2,2,6,1,208,1,0
5.0,ACTUAL,425.0,3,2223,6,2,6,0,1191,1,0
5.0,ACTUAL,111.0,3,7095,6,1,3,0,208,4,0
0.0,ACTUAL,385.0,3,1478,6,2,5,1,1191,1,0
10.0,ACTUAL,1993.0,1,8441,1,1,5,0,832,2,0
134.0,ACTUAL,2253.0,6,1849,6,1,6,0,1191,3,0
6.0,ACTUAL,680.0,3,1461,5,2,6,1,1169,1,0
113.0,ACTUAL,1335.0,6,6991,9,1,6,1,1169,4,0
0.0,ACTUAL,488.0,3,280,6,0,6,0,1191,1,0
6.0,ACTUAL,564.0,3,4203,6,2,6,0,782,1,0
0.0,ACTUAL,245.0,5,7002,6,1,6,0,37,3,0
3.0,ACTUAL,693.0,1,4900,6,2,3,0,1080,1,0
18.0,ACTUAL,146.0,6,2895,8,2,3,0,1191,1,0
0.0,ACTUAL,425.0,2,7771,6,1,6,0,782,2,0
28.0,ACTUAL,1219.0,1,2353,1,2,8,0,208,1,0
0.0,ACTUAL,473.0,1,8330,6,2,6,0,208,1,0
2.0,ACTUAL,506.0,3,2968,6,1,3,0,701,1,0
26.0,ACTUAL,1083.0,1,5538,1,2,3,0,74,1,0
6.0,ACTUAL,462.0,3,6409,6,2,3,0,1115,1,0
0.0,ACTUAL,1111.0,3,556,6,2,6,0,1191,1,0
0.0,ACTUAL,334.0,6,9636,6,1,3,0,1080,0,0
12.0,ACTUAL,1882.0,2,1461,6,1,5,0,701,1,0
32.0,ACTUAL,992.0,6,5023,6,1,6,1,1130,0,0
0.0,ACTUAL,3.0,3,8396,1,1,3,1,589,4,0
66.0,ACTUAL,1562.0,5,3987,6,1,3,0,28,0,0
0.0,ACTUAL,0.0,2,6219,6,2,6,0,1191,1,0
1015.0,ACTUAL,1914.0,5,9155,6,1,5,0,37,2,0
0.0,ACTUAL,451.0,6,9901,1,1,3,0,1191,1,0
0.0,ACTUAL,1592.0,5,3761,6,1,3,0,74,0,0
22.0,ACTUAL,911.0,3,2276,6,1,5,2,208,4,0
51.0,ACTUAL,2550.0,5,7825,6,1,3,0,166,0,0
0.0,ACTUAL,1361.0,5,6000,1,1,3,0,1191,2,0
0.0,ACTUAL,1333.0,5,6000,1,2,3,0,1191,1,0
8.0,ACTUAL,1399.0,3,9407,6,2,6,0,328,1,0
0.0,ACTUAL,381.0,0,3796,6,0,3,0,1191,1,0
0.0,ACTUAL,1827.0,3,2340,6,2,6,0,1191,1,0
47.0,ACTUAL,1510.0,3,1618,6,1,6,0,1191,1,0
1272.0,ACTUAL,2568.0,5,9773,6,1,3,1,37,1,0
4.0,ACTUAL,560.0,3,185,1,1,5,0,1151,1,0
16.0,ACTUAL,110.0,1,4056,6,1,3,2,1191,3,0
0.0,ACTUAL,334.0,1,5646,6,1,3,0,1191,2,0
21.0,ACTUAL,769.0,1,571,6,2,3,0,1191,1,0
44.0,ACTUAL,273.0,6,9857,6,1,6,0,208,3,0
54.0,ACTUAL,364.0,3,6100,6,1,3,0,74,2,0
0.0,ACTUAL,1069.0,1,8894,6,2,3,0,776,1,0
0.0,ACTUAL,823.0,2,10005,6,2,3,2,1191,1,0
0.0,ACTUAL,517.0,2,2577,6,0,6,0,1191,1,0
1.0,ACTUAL,947.0,2,8303,6,2,6,0,1191,1,0
1.0,ACTUAL,1011.0,1,4482,6,0,5,1,701,1,0
0.0,ACTUAL,1458.0,2,9762,1,2,3,0,1191,1,0
0.0,ACTUAL,1458.0,2,6905,1,2,3,0,1191,1,0
0.0,ACTUAL,851.0,1,4101,6,1,6,0,804,3,0
14.0,ACTUAL,258.0,6,1419,6,1,3,0,832,1,0
5.0,ACTUAL,1534.0,1,52,1,0,5,0,208,1,0
5.0,ACTUAL,609.0,2,3947,6,2,3,0,1137,1,0
18.0,ACTUAL,1378.0,1,9565,6,1,3,1,733,1,0
0.0,ACTUAL,1429.0,3,7052,6,2,6,0,955,1,0
50.0,ACTUAL,394.0,4,5157,6,1,6,0,837,2,0
0.0,ACTUAL,407.0,3,5639,6,1,8,0,751,1,0
223.0,ACTUAL,610.0,5,5721,6,1,3,1,74,2,0
80.0,ACTUAL,1673.0,6,9977,6,1,6,0,1191,1,0
26.0,ACTUAL,71.0,1,111,6,1,3,0,837,4,0
65.0,ACTUAL,1414.0,6,2254,6,1,6,0,782,2,0
126.0,ACTUAL,511.0,6,1701,6,1,6,0,151,2,0
8.0,ACTUAL,699.0,3,8916,6,1,6,0,837,3,0
0.0,ACTUAL,247.0,1,4276,6,0,6,0,702,1,0
11.0,ACTUAL,1146.0,2,6129,6,2,6,0,769,1,0
139.0,ACTUAL,2296.0,3,4845,6,1,3,2,208,0,0
66.0,ACTUAL,1402.0,3,3966,6,1,6,0,1191,2,0
2.0,ACTUAL,820.0,1,3810,6,1,6,0,1079,3,0
0.0,ACTUAL,152.0,1,7936,6,1,3,0,1191,0,0
0.0,ACTUAL,249.0,5,7936,6,1,3,0,1191,0,0
0.0,ACTUAL,2505.0,6,5624,6,2,6,1,1115,1,0
0.0,ACTUAL,366.0,3,5053,6,1,3,0,1191,2,0
55.0,ACTUAL,492.0,5,5820,6,1,3,1,1191,4,0
18.0,ACTUAL,597.0,5,1469,6,1,3,1,1191,4,0
0.0,ACTUAL,212.0,6,5335,1,1,6,0,1191,1,0
14.0,ACTUAL,565.0,1,4310,6,1,6,0,534,1,0
1.0,ACTUAL,729.0,1,1353,1,0,3,0,1080,1,0
325.0,ACTUAL,288.0,5,5604,6,1,3,0,74,4,0
0.0,ACTUAL,185.0,3,5900,6,2,6,1,1191,1,0
45.0,ACTUAL,1922.0,3,4330,6,1,3,0,1191,1,0
5.0,ACTUAL,386.0,2,9723,6,2,6,2,849,1,0
1.0,ACTUAL,778.0,6,4238,6,1,6,2,208,2,0
1.0,ACTUAL,365.0,2,1624,6,2,6,0,849,1,0
25.0,ACTUAL,874.0,2,2647,6,1,3,0,589,1,0
3.0,ACTUAL,993.0,1,3719,9,1,6,0,75,1,0
0.0,ACTUAL,1096.0,1,5686,6,2,3,0,1191,1,0
2.0,ACTUAL,59.0,1,2696,6,1,6,0,286,2,0
7.0,ACTUAL,779.0,3,2618,6,1,6,0,37,4,0
51.0,ACTUAL,1780.0,3,2102,6,0,3,0,37,1,0
0.0,ACTUAL,1158.0,3,280,6,2,3,0,388,1,0
1.0,ACTUAL,556.0,6,4297,6,2,6,0,804,1,0
0.0,ACTUAL,1096.0,3,5686,6,0,3,0,1191,1,0
74.0,ACTUAL,1366.0,3,6644,6,1,3,0,208,0,0
315.0,ACTUAL,1996.0,3,6283,6,0,3,0,208,1,0
33.0,ACTUAL,1291.0,6,3171,6,2,6,0,702,1,0
40.0,ACTUAL,1266.0,6,3169,6,2,6,0,702,1,0
43.0,ACTUAL,898.0,5,2377,6,1,6,0,1191,2,0
56.0,ACTUAL,77.0,5,2594,3,2,6,0,136,1,0
1.0,ACTUAL,274.0,0,9762,6,2,6,0,720,1,0
23.0,ACTUAL,2194.0,1,8880,6,2,3,0,286,1,0
0.0,ACTUAL,1640.0,1,6398,1,2,5,0,1169,1,0
434.0,ACTUAL,771.0,6,9772,6,0,3,1,151,1,0
85.0,ACTUAL,906.0,6,1326,6,1,6,0,437,1,0
16.0,ACTUAL,834.0,3,7885,6,1,3,2,1191,1,0
5.0,ACTUAL,1469.0,3,6409,6,2,6,0,782,1,0
20.0,ACTUAL,184.0,1,4268,6,0,3,0,388,1,0
342.0,ACTUAL,628.0,6,3083,6,1,6,1,420,0,0
85.0,ACTUAL,1593.0,3,3528,6,1,7,0,1191,4,0
0.0,ACTUAL,2191.0,3,3050,6,2,8,0,1191,1,0
16.0,ACTUAL,874.0,6,7424,6,2,3,0,208,1,0
7.0,ACTUAL,766.0,3,7027,6,2,3,0,535,1,0
12.0,ACTUAL,637.0,2,4397,6,0,3,0,731,1,0
0.0,ACTUAL,556.0,2,7275,1,1,6,0,1191,1,0
0.0,ACTUAL,365.0,6,7812,6,2,6,0,821,1,0
0.0,ACTUAL,3014.0,4,6970,0,1,6,0,702,2,0
0.0,ACTUAL,366.0,3,6866,6,2,3,0,777,1,0
0.0,ACTUAL,669.0,1,7838,6,0,6,0,208,1,0
0.0,ACTUAL,552.0,1,881,8,2,5,0,701,1,0
50.0,ACTUAL,1333.0,1,279,6,0,3,0,283,1,0
1.0,ACTUAL,200.0,3,6129,6,2,6,0,701,1,0
20.0,ACTUAL,1670.0,3,5023,6,1,6,0,782,0,0
70.0,ACTUAL,1528.0,1,8276,6,0,3,0,208,1,0
30.0,ACTUAL,1368.0,5,9750,2,1,7,0,1191,1,0
149.0,ACTUAL,1395.0,5,7934,6,1,3,0,208,0,0
1.0,ACTUAL,159.0,3,4310,6,1,5,0,208,4,0
40.0,ACTUAL,911.0,6,1574,3,1,6,0,804,1,0
22.0,ACTUAL,304.0,6,3784,6,1,6,0,832,1,0
0.0,ACTUAL,1336.0,3,1870,9,1,5,0,702,1,0
532.0,ACTUAL,1597.0,6,1485,6,1,8,1,1191,1,0
139.0,ACTUAL,2601.0,1,5558,6,2,3,0,1191,1,0
0.0,ACTUAL,243.0,1,4056,6,1,3,2,1191,1,0
0.0,ACTUAL,137.0,1,4056,6,1,3,0,1191,1,0
9.0,ACTUAL,885.0,5,2562,6,1,6,0,213,1,0
6.0,ACTUAL,459.0,6,4467,6,0,3,2,1080,1,0
0.0,ACTUAL,1409.0,3,6129,1,2,3,0,388,1,0
9.0,ACTUAL,2560.0,6,2697,6,1,1,0,1151,4,0
63.0,ACTUAL,1171.0,5,917,6,1,3,0,37,2,0
0.0,ACTUAL,1096.0,3,5889,6,1,7,0,399,1,0
10.0,ACTUAL,93.0,3,6323,6,1,3,2,804,3,0
136.0,ACTUAL,331.0,3,6018,6,1,3,0,1184,0,0
